Product_ID,Sale_Date,Sales_Rep,REgion,sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1051,16-10-2023,Alice,West,"? 7,617.00",43,Clothing,287.99,666.64,Returning,0,Bank Transfer,Online,West-Alice
1081,12-04-2023,Bob,South,"? 9,680.84",19,Food,2443.69,2462.34,New,0.07,Bank Transfer,Retail,South-Bob
1005,24-09-2023,Eve,South,"? 4,453.43",6,Food,122.5,385.83,Returning,0.1,Cash,Retail,South-Eve
1029,02-08-2023,Eve,South,"? 2,855.85",46,Furniture,4609.66,4879.15,Returning,0.3,Cash,Retail,South-Eve
1004,28-06-2023,Bob,West,"? 8,003.10",38,Furniture,4881.63,5088.06,Returning,0.16,Credit Card,Retail,West-Bob
1010,29-03-2023,Alice,South,"? 3,329.91",49,Food,1150.3,1306.02,New,0.06,Credit Card,Retail,South-Alice
1056,10-02-2023,Bob,West,"? 3,063.90",42,Furniture,1080.12,1424.17,New,0.1,Cash,Online,West-Bob
1017,17-03-2023,Bob,North,"? 2,401.81",28,Clothing,3780.91,3892.73,Returning,0.1,Cash,Retail,North-Bob
1074,15-02-2023,Bob,West,"? 1,383.82",1,Furniture,1304.23,1705.71,Returning,0.01,Cash,Retail,West-Bob
1017,09-06-2023,Charlie,East,"? 2,638.98",35,Furniture,4480.63,4884.12,New,0.04,Cash,Online,East-Charlie
1084,21-03-2023,Eve,South,"? 3,617.67",40,Food,2890.95,3104.43,New,0.21,Bank Transfer,Online,South-Eve
1088,06-11-2023,David,South,"? 6,772.54",8,Food,1786.35,1935.29,New,0.04,Cash,Online,South-David
1069,27-03-2023,David,East,? 719.39,47,Electronics,4171.83,4320.93,New,0.07,Cash,Online,East-David
1034,02-04-2023,Charlie,West,"? 2,184.02",7,Electronics,2492.36,2738.68,Returning,0.11,Cash,Online,West-Charlie
1006,28-05-2023,Bob,North,"? 8,109.33",11,Food,4562.58,4925.17,New,0.23,Cash,Retail,North-Bob
1053,10-06-2023,Charlie,East,"? 1,554.53",39,Furniture,4643.67,4829.52,Returning,0.17,Bank Transfer,Online,East-Charlie
1066,21-07-2023,Charlie,East,"? 3,492.19",4,Furniture,868.83,1177.75,Returning,0.21,Credit Card,Retail,East-Charlie
1077,30-08-2023,Alice,West,"? 8,660.12",25,Electronics,61.5,258.92,New,0.17,Credit Card,Online,West-Alice
1043,19-12-2023,Eve,South,"? 1,633.76",12,Electronics,4920.46,5079.68,New,0.21,Credit Card,Retail,South-Eve
1075,02-01-2023,David,West,? 919.09,26,Electronics,4535.38,4557.56,New,0,Credit Card,Online,West-David
1023,13-08-2023,Bob,East,"? 4,896.93",38,Clothing,324.45,336.37,New,0.28,Credit Card,Retail,East-Bob
1055,16-10-2023,David,East,"? 3,093.95",46,Clothing,4173.52,4294.85,Returning,0.03,Bank Transfer,Retail,East-David
1080,21-08-2023,David,South,"? 5,677.74",12,Electronics,2316.13,2525.27,Returning,0.12,Credit Card,Retail,South-David
1095,18-03-2023,Eve,South,"? 8,057.67",43,Furniture,1331.86,1758.98,Returning,0.23,Bank Transfer,Retail,South-Eve
1075,26-04-2023,David,South,"? 1,457.77",37,Electronics,4399.8,4801.06,New,0.13,Bank Transfer,Retail,South-David
1016,03-06-2023,David,West,"? 5,848.92",46,Clothing,1023.5,1164.41,Returning,0.28,Credit Card,Retail,West-David
1008,13-04-2023,Charlie,South,"? 5,104.54",24,Furniture,4739.13,4868.95,New,0.14,Credit Card,Retail,South-Charlie
1004,13-07-2023,Eve,East,"? 1,526.38",16,Clothing,1067.83,1189.22,Returning,0.26,Credit Card,Retail,East-Eve
1004,15-06-2023,Alice,East,"? 6,277.59",13,Furniture,3087.73,3263.96,New,0.24,Cash,Retail,East-Alice
1056,25-12-2023,Bob,North,"? 2,809.04",25,Clothing,1154.28,1408.4,Returning,0.29,Bank Transfer,Retail,North-Bob
1025,31-03-2023,David,West,"? 4,929.56",4,Furniture,2751.06,2976.01,Returning,0.28,Credit Card,Online,West-David
1067,23-06-2023,Bob,North,? 914.50,11,Furniture,3435.68,3552.63,New,0.27,Cash,Retail,North-Bob
1096,02-05-2023,Alice,East,"? 4,649.88",32,Furniture,991.63,1065.55,Returning,0.22,Bank Transfer,Retail,East-Alice
1067,23-05-2023,Bob,North,"? 3,133.99",49,Furniture,2628.38,2644.54,Returning,0.11,Cash,Online,North-Bob
1027,16-04-2023,Alice,East,"? 8,241.57",7,Food,2371.85,2457.29,New,0.03,Cash,Retail,East-Alice
1093,01-11-2023,Charlie,North,? 664.09,46,Clothing,401.64,757.26,New,0.21,Credit Card,Retail,North-Charlie
1032,26-12-2023,David,South,"? 4,244.21",11,Clothing,4100.62,4230,New,0.29,Bank Transfer,Online,South-David
1050,13-11-2023,Alice,North,"? 4,638.47",28,Food,1711.63,1951.24,New,0.22,Cash,Online,North-Alice
1061,03-05-2023,Bob,South,"? 7,277.56",41,Furniture,2894.18,3193.92,New,0.28,Bank Transfer,Retail,South-Bob
1051,09-01-2023,David,South,"? 5,785.45",23,Furniture,2598.18,3042.73,Returning,0.24,Credit Card,Online,South-David
1019,19-09-2023,Charlie,West,"? 6,705.40",45,Clothing,2590.64,3036.18,New,0.05,Bank Transfer,Retail,West-Charlie
1021,14-03-2023,David,South,"? 7,792.79",23,Food,580.75,956.16,Returning,0.07,Cash,Retail,South-David
1005,25-12-2023,Alice,South,"? 8,635.81",28,Furniture,2146.24,2173.47,Returning,0.1,Cash,Retail,South-Alice
1082,11-08-2023,Charlie,North,"? 3,207.37",43,Furniture,2289.22,2581,New,0.05,Bank Transfer,Online,North-Charlie
1092,10-02-2023,Bob,East,"? 5,426.42",47,Furniture,3681.53,4076.96,Returning,0.17,Cash,Retail,East-Bob
1042,23-07-2023,Charlie,West,"? 8,417.07",26,Electronics,4208.09,4226.56,Returning,0.29,Cash,Retail,West-Charlie
1061,21-09-2023,Charlie,South,"? 9,895.57",25,Food,2747.66,3027.01,New,0.23,Cash,Online,South-Charlie
1022,24-11-2023,Eve,West,"? 8,906.24",29,Furniture,479.58,909.88,Returning,0.13,Credit Card,Retail,West-Eve
1021,27-06-2023,Charlie,North,"? 3,777.53",19,Electronics,1222.4,1464.71,New,0,Credit Card,Retail,North-Charlie
1070,14-12-2023,Charlie,South,"? 2,032.15",33,Food,866.42,878.43,New,0.09,Cash,Retail,South-Charlie
1001,14-11-2023,David,North,"? 4,944.99",36,Furniture,666.84,682.24,New,0.16,Bank Transfer,Retail,North-David
1005,25-03-2023,Bob,West,"? 7,442.25",14,Clothing,1861.2,2075.35,Returning,0.1,Credit Card,Retail,West-Bob
1012,14-11-2023,David,North,"? 4,976.43",14,Electronics,1185.5,1271.45,Returning,0.03,Bank Transfer,Retail,North-David
1090,21-04-2023,David,West,"? 4,883.49",35,Electronics,1130.6,1466.18,Returning,0.13,Cash,Online,West-David
1046,08-09-2023,Alice,North,"? 8,398.48",30,Furniture,320.73,678.04,Returning,0.08,Cash,Retail,North-Alice
1034,07-01-2023,David,West,"? 3,677.90",28,Furniture,137.47,234.63,New,0.27,Bank Transfer,Retail,West-David
1049,25-03-2023,Eve,East,"? 8,611.97",17,Electronics,558.7,1004.08,Returning,0.03,Credit Card,Online,East-Eve
1078,27-07-2023,Eve,North,"? 4,127.37",3,Clothing,902.38,1128.91,New,0.01,Bank Transfer,Retail,North-Eve
1090,10-11-2023,Alice,North,"? 3,349.51",16,Clothing,2183.37,2263.36,Returning,0,Bank Transfer,Retail,North-Alice
1045,22-01-2023,Bob,East,"? 4,594.50",46,Food,2577.08,2961.56,Returning,0.1,Cash,Online,East-Bob
1027,03-01-2023,Bob,East,"? 7,648.22",30,Furniture,745.93,1143.02,Returning,0.2,Credit Card,Online,East-Bob
1073,07-05-2023,David,North,"? 1,347.42",29,Clothing,2152.68,2475.93,Returning,0.22,Bank Transfer,Online,North-David
1026,24-10-2023,David,East,"? 2,044.55",45,Food,1741.66,2169.86,Returning,0.14,Credit Card,Online,East-David
1047,07-07-2023,David,South,"? 9,519.30",15,Clothing,957.95,1329.26,New,0.21,Cash,Online,South-David
1086,28-12-2023,Bob,West,"? 1,837.37",46,Furniture,83.86,526.14,Returning,0.11,Credit Card,Online,West-Bob
1056,14-01-2023,Charlie,West,"? 5,720.50",25,Food,2361.74,2584.35,Returning,0.2,Cash,Online,West-Charlie
1094,12-01-2023,Eve,West,"? 5,835.21",38,Food,3443.98,3820.3,Returning,0.01,Credit Card,Retail,West-Eve
1063,28-03-2023,Charlie,South,"? 4,947.28",42,Food,1170.07,1669.95,Returning,0.12,Bank Transfer,Retail,South-Charlie
1048,12-01-2023,Charlie,East,"? 6,482.98",47,Clothing,702.44,1067.66,New,0.24,Cash,Retail,East-Charlie
1061,25-01-2023,Bob,East,"? 2,375.28",38,Furniture,4440.86,4506.81,Returning,0.24,Bank Transfer,Online,East-Bob
1081,28-10-2023,Charlie,North,"? 5,571.36",23,Food,1411.37,1675.35,New,0.21,Cash,Retail,North-Charlie
1026,31-08-2023,Alice,East,"? 3,784.52",25,Electronics,1156.88,1454.68,Returning,0.06,Credit Card,Online,East-Alice
1036,02-05-2023,David,North,"? 6,650.51",42,Furniture,4292.63,4387.99,New,0.07,Credit Card,Retail,North-David
1001,27-05-2023,Alice,South,"? 1,498.11",7,Electronics,4094.68,4576.5,New,0.3,Cash,Retail,South-Alice
1008,24-02-2023,Eve,West,"? 5,751.69",22,Electronics,2269.32,2365.35,New,0.03,Cash,Retail,West-Eve
1099,26-08-2023,David,West,"? 1,934.18",17,Food,2471.73,2568.73,New,0.05,Cash,Retail,West-David
1052,22-12-2023,Charlie,West,"? 2,858.57",18,Food,1127.86,1586.29,New,0.04,Credit Card,Online,West-Charlie
1079,22-06-2023,Eve,East,"? 2,265.23",49,Clothing,437.59,675.54,Returning,0.1,Cash,Online,East-Eve
1047,09-08-2023,David,North,"? 1,910.09",41,Clothing,2888.49,2929.45,New,0.06,Cash,Retail,North-David
1056,29-04-2023,Charlie,North,"? 8,274.54",10,Clothing,536.81,839.92,Returning,0.15,Bank Transfer,Online,North-Charlie
1086,05-11-2023,Alice,South,"? 2,928.50",10,Furniture,2273.91,2578.8,New,0.14,Cash,Online,South-Alice
1014,02-07-2023,David,East,"? 9,278.53",7,Clothing,4705.46,4747.07,New,0.27,Bank Transfer,Retail,East-David
1090,15-10-2023,Charlie,South,"? 9,702.27",48,Electronics,4766.53,5253.07,Returning,0.01,Bank Transfer,Online,South-Charlie
1028,03-11-2023,Alice,North,"? 5,755.48",38,Clothing,1234.69,1511.26,New,0.1,Bank Transfer,Online,North-Alice
1087,27-10-2023,Eve,North,"? 1,515.71",27,Food,3139.36,3423.66,New,0.18,Credit Card,Online,North-Eve
1078,23-03-2023,Eve,West,"? 3,808.03",33,Clothing,2396.68,2661.54,New,0.18,Bank Transfer,Online,West-Eve
1088,30-07-2023,Eve,East,"? 7,997.55",1,Furniture,4384.64,4693.9,New,0.14,Cash,Retail,East-Eve
1002,30-05-2023,Eve,North,"? 3,737.17",44,Furniture,1393.58,1533.09,Returning,0.24,Credit Card,Retail,North-Eve
1026,06-02-2023,Bob,West,? 961.47,34,Electronics,68.33,219.08,New,0.02,Credit Card,Online,West-Bob
1014,18-12-2023,David,East,"? 5,612.17",4,Furniture,854.68,1115.24,New,0.24,Credit Card,Retail,East-David
1059,08-11-2023,David,South,"? 8,466.70",17,Clothing,1780.14,2185.42,Returning,0.15,Credit Card,Retail,South-David
1056,27-12-2023,Bob,East,"? 7,979.67",4,Food,1612.82,1647.25,Returning,0.04,Credit Card,Retail,East-Bob
1007,28-02-2023,Charlie,East,"? 1,833.72",43,Furniture,3967.25,4272.92,New,0.27,Credit Card,Online,East-Charlie
1003,11-05-2023,Charlie,North,"? 6,760.37",26,Electronics,3418.78,3824.1,New,0.19,Credit Card,Online,North-Charlie
1023,21-07-2023,Eve,North,"? 2,282.99",4,Clothing,1532.8,1619.69,Returning,0.05,Bank Transfer,Retail,North-Eve
1018,31-08-2023,Alice,East,"? 2,260.25",1,Electronics,2315.83,2333.19,New,0.01,Cash,Retail,East-Alice
1038,04-02-2023,Charlie,North,"? 8,753.31",7,Furniture,523.02,686.25,Returning,0.04,Cash,Online,North-Charlie
1099,03-04-2023,Alice,North,"? 2,571.72",30,Furniture,4495.82,4794.01,New,0.18,Bank Transfer,Retail,North-Alice
1015,26-07-2023,David,North,"? 2,706.15",9,Electronics,4680.35,4758.11,Returning,0.05,Bank Transfer,Online,North-David
1064,19-12-2023,Alice,West,? 106.47,35,Clothing,4900.03,5118.83,Returning,0.07,Credit Card,Retail,West-Alice
1089,28-11-2023,David,West,"? 8,719.62",8,Furniture,4349.34,4629.98,Returning,0.01,Credit Card,Online,West-David
1028,01-11-2023,Bob,East,"? 7,946.69",24,Food,911.11,1214.56,New,0.22,Bank Transfer,Online,East-Bob
1074,16-12-2023,Bob,North,"? 6,310.56",19,Furniture,278.67,423.13,New,0.24,Credit Card,Online,North-Bob
1039,01-08-2023,Eve,West,"? 7,527.63",36,Clothing,2919,3125.01,New,0.24,Cash,Online,West-Eve
1057,08-06-2023,Charlie,East,"? 1,605.28",43,Furniture,4567.39,4958.78,New,0.04,Cash,Retail,East-Charlie
1017,24-01-2023,Eve,North,"? 4,637.40",27,Electronics,927.89,1399.09,Returning,0.27,Credit Card,Online,North-Eve
1086,20-10-2023,David,South,"? 3,577.07",32,Furniture,84.86,517.18,Returning,0.2,Credit Card,Retail,South-David
1090,04-01-2023,Eve,North,"? 1,028.39",14,Furniture,4037.21,4323.71,Returning,0.27,Credit Card,Online,North-Eve
1044,08-08-2023,Alice,North,"? 4,912.69",18,Clothing,430.14,641.18,New,0.13,Cash,Online,North-Alice
1025,30-12-2023,David,West,"? 9,215.32",28,Electronics,2097.84,2270.99,New,0.13,Credit Card,Retail,West-David
1017,20-01-2023,Bob,East,? 496.59,29,Clothing,3410.49,3481.72,New,0.24,Bank Transfer,Retail,East-Bob
1013,01-06-2023,Charlie,East,"? 2,985.46",16,Furniture,1222.15,1284.36,Returning,0.03,Credit Card,Retail,East-Charlie
1084,19-02-2023,David,West,"? 2,154.66",35,Food,465.61,812.91,New,0.16,Bank Transfer,Online,West-David
1025,26-06-2023,David,North,"? 2,457.65",47,Furniture,3861.61,3998.91,New,0.25,Credit Card,Online,North-David
1068,06-04-2023,Alice,South,"? 9,093.50",31,Clothing,3169.37,3304.15,Returning,0.25,Credit Card,Retail,South-Alice
1010,15-04-2023,Charlie,North,"? 4,733.88",4,Food,4943.03,5442.15,Returning,0.29,Cash,Online,North-Charlie
1067,07-09-2023,Bob,North,"? 4,716.36",37,Clothing,1754.32,1856.4,New,0.21,Bank Transfer,Retail,North-Bob
1018,27-04-2023,David,South,"? 7,629.70",17,Clothing,355.72,438.27,Returning,0.06,Bank Transfer,Online,South-David
1100,20-12-2023,David,West,"? 1,629.47",39,Electronics,3685.03,3743.39,New,0.01,Bank Transfer,Online,West-David
1086,16-08-2023,Alice,East,"? 4,923.93",48,Food,2632.58,2926.68,Returning,0.14,Cash,Online,East-Alice
1086,16-08-2023,Alice,East,"? 4,923.93",48,Food,2632.58,2926.68,Returning,0.14,Cash,Online,East-Alice
